a_x,a_y,a_z,g_x,g_y,g_z,label,
0.27,-0.43,2.09,-0.06,0.04,0.02,knee,
0.29,-0.39,1.99,-0.06,0.04,0.02,knee,
0.28,-0.42,2.04,-0.06,0.04,0.02,knee,
0.28,-0.44,2.04,-0.06,0.04,0.03,knee,
0.24,-0.42,2.05,-0.06,0.04,0.03,knee,
0.28,-0.43,2.03,-0.06,0.04,0.03,knee,
0.29,-0.41,2.02,-0.06,0.04,0.03,knee,
0.28,-0.41,2.07,-0.06,0.04,0.02,knee,
0.27,-0.41,2.06,-0.06,0.04,0.02,knee,
0.28,-0.41,2.03,-0.06,0.04,0.02,knee,
0.28,-0.42,2.01,-0.06,0.04,0.03,knee,
0.28,-0.4,2,-0.06,0.04,0.02,knee,
0.27,-0.4,2.05,-0.06,0.04,0.02,knee,
0.27,-0.41,1.98,-0.06,0.04,0.02,knee,
0.27,-0.42,2.02,-0.06,0.04,0.02,knee,
0.29,-0.43,2.03,-0.06,0.04,0.02,knee,
0.27,-0.42,2.06,-0.06,0.04,0.03,knee,
0.26,-0.43,2.04,-0.06,0.04,0.02,knee,
0.29,-0.41,2.06,-0.06,0.04,0.03,knee,
0.28,-0.43,2.05,-0.06,0.04,0.02,knee,
0.26,-0.41,2.02,-0.06,0.04,0.02,knee,
0.28,-0.44,2.08,-0.06,0.04,0.02,knee,
0.29,-0.4,2.03,-0.06,0.04,0.02,knee,
0.28,-0.42,2.04,-0.06,0.04,0.02,knee,
0.27,-0.4,1.99,-0.06,0.04,0.03,knee,
0.29,-0.41,1.86,-0.07,0.04,0.02,knee,
0.27,-0.41,1.96,-0.06,0.04,0.02,knee,
0.25,-0.38,2.03,-0.06,0.04,0.02,knee,
0.3,-0.44,2.08,-0.06,0.04,0.02,knee,
0.27,-0.39,2.02,-0.06,0.04,0.02,knee,
0.28,-0.43,2.05,-0.06,0.04,0.03,knee,
0.28,-0.42,2.02,-0.06,0.04,0.03,knee,
0.26,-0.4,2.02,-0.06,0.04,0.02,knee,
0.28,-0.46,2.03,-0.06,0.04,0.03,knee,
0.27,-0.42,2.03,-0.07,0.04,0.03,knee,
0.25,-0.4,2.02,-0.06,0.04,0.03,knee,
0.26,-0.43,2.05,-0.06,0.04,0.03,knee,
0.28,-0.4,2.04,-0.06,0.04,0.03,knee,
0.29,-0.43,2.02,-0.06,0.04,0.02,knee,
0.28,-0.42,2.05,-0.06,0.04,0.02,knee,
0.28,-0.41,2.04,-0.06,0.04,0.02,knee,
0.27,-0.43,2.03,-0.06,0.04,0.02,knee,
0.26,-0.42,2.04,-0.06,0.04,0.02,knee,
0.28,-0.42,2.04,-0.06,0.04,0.03,knee,
0.26,-0.41,2.01,-0.06,0.04,0.02,knee,
0.28,-0.42,2.06,-0.06,0.04,0.02,knee,
0.27,-0.41,2.02,-0.06,0.04,0.02,knee,
0.29,-0.42,2.03,-0.06,0.04,0.02,knee,
0.26,-0.43,2.02,-0.06,0.04,0.02,knee,
0.27,-0.44,2.06,-0.06,0.04,0.02,knee,
0.27,-0.41,2.06,-0.06,0.04,0.03,knee,
0.26,-0.43,2.03,-0.06,0.04,0.02,knee,
0.26,-0.42,2,-0.06,0.04,0.02,knee,
0.29,-0.42,2.03,-0.06,0.04,0.02,knee,
0.26,-0.44,2.05,-0.06,0.04,0.03,knee,
0.28,-0.43,2.06,-0.06,0.04,0.02,knee,
0.27,-0.42,2.08,-0.06,0.04,0.02,knee,
0.26,-0.39,2.06,-0.06,0.04,0.02,knee,
0.25,-0.41,2.04,-0.06,0.04,0.02,knee,
0.27,-0.44,2.06,-0.06,0.04,0.02,knee,
0.28,-0.44,2.06,-0.06,0.04,0.02,knee,
0.29,-0.44,2.06,-0.06,0.04,0.02,knee,
0.28,-0.45,2.04,-0.06,0.04,0.03,knee,
0.28,-0.43,2.05,-0.06,0.04,0.03,knee,
0.29,-0.41,2.03,-0.06,0.04,0.03,knee,
0.31,-0.44,2.02,-0.06,0.04,0.02,knee,
0.28,-0.43,2.08,-0.06,0.04,0.03,knee,
0.28,-0.43,2.05,-0.06,0.04,0.03,knee,
0.29,-0.42,2.04,-0.06,0.04,0.03,knee,
0.28,-0.42,2.05,-0.06,0.04,0.03,knee,
0.26,-0.42,2,-0.06,0.04,0.02,knee,
0.27,-0.39,2.02,-0.06,0.04,0.03,knee,
0.28,-0.4,2.03,-0.06,0.04,0.03,knee,
0.29,-0.42,2.06,-0.06,0.04,0.02,knee,
0.29,-0.41,2.03,-0.06,0.04,0.02,knee,
0.27,-0.43,2.04,-0.06,0.04,0.03,knee,
0.28,-0.41,2.06,-0.06,0.04,0.03,knee,
0.29,-0.4,2.05,-0.06,0.04,0.03,knee,
0.26,-0.4,2.07,-0.06,0.04,0.02,knee,
0.29,-0.44,2.03,-0.06,0.04,0.02,knee,
0.27,-0.4,2.03,-0.06,0.04,0.03,knee,
0.28,-0.41,2.11,-0.06,0.04,0.02,knee,
0.26,-0.41,2.01,-0.06,0.04,0.02,knee,
0.26,-0.39,2.04,-0.06,0.04,0.02,knee,
0.24,-0.41,1.99,-0.06,0.04,0.02,knee,
0.25,-0.4,2.01,-0.06,0.04,0.02,knee,
0.27,-0.39,2.02,-0.06,0.04,0.02,knee,
0.22,-0.36,2,-0.06,0.04,0.03,knee,
0.22,-0.38,2.02,-0.06,0.04,0.02,knee,
0.22,-0.36,2.01,-0.06,0.04,0.02,knee,
0.22,-0.37,2.05,-0.06,0.04,0.03,knee,
0.23,-0.34,2.04,-0.06,0.04,0.02,knee,
0.19,-0.34,2.03,-0.06,0.04,0.03,knee,
0.23,-0.32,1.99,-0.06,0.04,0.02,knee,
0.22,-0.33,2.03,-0.06,0.04,0.02,knee,
0.19,-0.32,1.99,-0.06,0.04,0.02,knee,
0.23,-0.32,2.01,-0.06,0.04,0.02,knee,
0.2,-0.34,1.98,-0.06,0.04,0.02,knee,
0.2,-0.3,1.96,-0.06,0.04,0.02,knee,
0.17,-0.28,2,-0.06,0.04,0.03,knee,
0.16,-0.29,2,-0.06,0.04,0.03,knee,
0.15,-0.27,2,-0.06,0.04,0.03,knee,
0.16,-0.28,1.99,-0.06,0.04,0.03,knee,
0.15,-0.26,1.98,-0.06,0.04,0.03,knee,
0.16,-0.26,2,-0.06,0.04,0.02,knee,
0.14,-0.24,2.04,-0.06,0.04,0.02,knee,
0.15,-0.24,2.02,-0.06,0.04,0.03,knee,
0.14,-0.22,2.03,-0.06,0.04,0.02,knee,
0.14,-0.22,2,-0.06,0.04,0.02,knee,
0.11,-0.22,1.97,-0.06,0.04,0.02,knee,
0.13,-0.22,1.99,-0.06,0.04,0.02,knee,
0.14,-0.19,1.98,-0.06,0.04,0.02,knee,
0.11,-0.19,1.96,-0.06,0.04,0.02,knee,
0.13,-0.19,2.02,-0.06,0.04,0.02,knee,
0.13,-0.21,1.99,-0.06,0.04,0.02,knee,
0.12,-0.2,2,-0.06,0.04,0.02,knee,
0.09,-0.2,2.01,-0.06,0.04,0.03,knee,
0.11,-0.16,1.97,-0.06,0.04,0.02,knee,
0.09,-0.17,1.94,-0.06,0.04,0.02,knee,
0.09,-0.15,1.98,-0.06,0.04,0.02,knee,
0.12,-0.16,2,-0.06,0.04,0.02,knee,
0.09,-0.17,1.99,-0.06,0.04,0.02,knee,
0.09,-0.15,2,-0.06,0.04,0.02,knee,
0.08,-0.13,2.02,-0.06,0.04,0.03,knee,
0.09,-0.14,1.99,-0.06,0.04,0.03,knee,
0.07,-0.15,1.99,-0.06,0.04,0.02,knee,
0.08,-0.14,1.98,-0.06,0.04,0.02,knee,
0.1,-0.15,1.95,-0.06,0.04,0.02,knee,
0.11,-0.14,1.94,-0.06,0.04,0.02,knee,
0.06,-0.12,1.94,-0.06,0.04,0.03,knee,
0.07,-0.11,1.98,-0.06,0.04,0.02,knee,
0.05,-0.09,1.95,-0.06,0.04,0.02,knee,
0.1,-0.11,1.97,-0.06,0.04,0.02,knee,
0.06,-0.1,1.93,-0.06,0.04,0.02,knee,
0.05,-0.08,1.99,-0.07,0.04,0.02,knee,
0.06,-0.06,1.97,-0.06,0.04,0.02,knee,
0.06,-0.1,1.95,-0.06,0.04,0.02,knee,
0.04,-0.07,1.92,-0.06,0.04,0.02,knee,
0.06,-0.08,1.96,-0.06,0.04,0.02,knee,
0.04,-0.05,1.98,-0.06,0.04,0.02,knee,
0.03,-0.07,1.95,-0.06,0.04,0.02,knee,
0.01,-0.05,1.93,-0.06,0.04,0.02,knee,
0.01,-0.05,1.93,-0.06,0.04,0.02,knee,
0.04,-0.05,1.96,-0.06,0.04,0.03,knee,
0.05,-0.07,1.94,-0.06,0.04,0.03,knee,
0.02,-0.06,1.97,-0.06,0.04,0.02,knee,
0.03,-0.04,1.93,-0.06,0.04,0.02,knee,
0.01,-0.05,1.94,-0.06,0.04,0.02,knee,
0.02,-0.06,1.92,-0.06,0.04,0.02,knee,
-0.01,-0.05,1.97,-0.06,0.04,0.02,knee,
0,-0.03,1.96,-0.06,0.04,0.02,knee,
0.02,-0.03,1.97,-0.06,0.04,0.03,knee,
0,-0.03,1.95,-0.06,0.04,0.03,knee,
0,-0.04,1.94,-0.06,0.04,0.02,knee,
-0.03,-0.05,1.95,-0.06,0.04,0.02,knee,
0.01,-0.06,1.94,-0.06,0.04,0.03,knee,
-0.02,0,1.96,-0.06,0.04,0.03,knee,
-0.01,0.01,1.93,-0.06,0.04,0.03,knee,
0,-0.02,1.92,-0.06,0.04,0.03,knee,
-0.03,0,1.94,-0.07,0.04,0.03,knee,
0,-0.01,1.94,-0.06,0.04,0.02,knee,
0,0,1.92,-0.06,0.04,0.03,knee,
-0.03,0.01,1.95,-0.06,0.04,0.02,knee,
-0.02,0.02,1.98,-0.06,0.04,0.02,knee,
0,0,1.97,-0.06,0.04,0.02,knee,
-0.02,0.02,1.94,-0.06,0.04,0.03,knee,
-0.02,0,1.96,-0.06,0.04,0.03,knee,
-0.06,0.09,1.94,-0.06,0.04,0.03,knee,
-0.1,0.06,1.92,-0.06,0.04,0.03,knee,
-0.05,0.08,1.97,-0.06,0.04,0.02,knee,
-0.08,0.06,1.93,-0.06,0.04,0.02,knee,
-0.08,0.06,1.96,-0.06,0.04,0.03,knee,
-0.09,0.05,1.89,-0.06,0.04,0.02,knee,
-0.08,0.08,1.95,-0.06,0.04,0.02,knee,
-0.07,0.1,1.94,-0.06,0.04,0.02,knee,
-0.06,0.09,1.93,-0.06,0.04,0.03,knee,
-0.09,0.08,1.94,-0.06,0.04,0.02,knee,
-0.08,0.07,1.93,-0.06,0.04,0.02,knee,
-0.06,0.08,1.94,-0.06,0.04,0.03,knee,
-0.06,0.08,1.93,-0.06,0.04,0.03,knee,
-0.11,0.09,1.95,-0.06,0.04,0.02,knee,
-0.11,0.08,1.92,-0.06,0.04,0.02,knee,
-0.1,0.12,1.95,-0.06,0.04,0.02,knee,
-0.08,0.09,1.94,-0.06,0.04,0.03,knee,
-0.08,0.07,1.9,-0.06,0.04,0.03,knee,
-0.07,0.11,1.92,-0.06,0.04,0.02,knee,
-0.08,0.09,1.91,-0.06,0.04,0.02,knee,
-0.1,0.1,1.94,-0.06,0.04,0.02,knee,
-0.09,0.11,1.92,-0.06,0.04,0.02,knee,
-0.09,0.12,1.93,-0.06,0.04,0.03,knee,
-0.09,0.1,1.92,-0.06,0.04,0.02,knee,
-0.08,0.12,1.92,-0.06,0.04,0.03,knee,
-0.1,0.1,1.93,-0.06,0.04,0.02,knee,
-0.09,0.1,1.9,-0.06,0.04,0.02,knee,
-0.11,0.1,1.89,-0.06,0.04,0.03,knee,
-0.09,0.11,1.92,-0.06,0.04,0.03,knee,
-0.1,0.09,1.92,-0.06,0.04,0.03,knee,
-0.09,0.12,1.9,-0.06,0.04,0.02,knee,
-0.1,0.12,1.94,-0.06,0.04,0.03,knee,
-0.12,0.13,1.95,-0.06,0.04,0.03,knee,
-0.11,0.1,1.88,-0.06,0.04,0.03,knee,
-0.06,0.11,1.94,-0.06,0.04,0.02,knee,
-0.1,0.12,1.92,-0.06,0.04,0.02,knee,
-0.13,0.11,1.92,-0.06,0.04,0.02,knee,
-0.11,0.11,1.94,-0.06,0.04,0.02,knee,
-0.09,0.14,1.92,-0.06,0.04,0.02,knee,
-0.1,0.14,1.91,-0.06,0.04,0.02,knee,
-0.11,0.11,1.94,-0.06,0.04,0.02,knee,
-0.1,0.09,1.9,-0.06,0.04,0.02,knee,
-0.12,0.14,1.89,-0.06,0.04,0.02,knee,
-0.11,0.13,1.94,-0.06,0.04,0.02,knee,
-0.12,0.11,1.93,-0.06,0.04,0.03,knee,
-0.11,0.11,1.95,-0.06,0.04,0.03,knee,
-0.12,0.13,1.92,-0.07,0.04,0.02,knee,
-0.12,0.12,1.96,-0.06,0.04,0.03,knee,
-0.1,0.1,1.9,-0.06,0.04,0.02,knee,
-0.08,0.15,1.91,-0.06,0.04,0.03,knee,
-0.09,0.17,1.94,-0.06,0.04,0.03,knee,
-0.1,0.12,1.93,-0.06,0.04,0.02,knee,
-0.12,0.12,1.91,-0.06,0.04,0.02,knee,
-0.13,0.14,1.95,-0.06,0.04,0.02,knee,
-0.13,0.13,1.96,-0.06,0.04,0.03,knee,
-0.12,0.12,1.95,-0.07,0.04,0.03,knee,
-0.1,0.15,1.91,-0.06,0.04,0.02,knee,
-0.1,0.14,1.94,-0.06,0.04,0.02,knee,
-0.12,0.15,1.93,-0.06,0.04,0.03,knee,
-0.11,0.15,1.95,-0.06,0.04,0.02,knee,
-0.11,0.16,1.93,-0.06,0.04,0.02,knee,
-0.13,0.13,1.91,-0.06,0.04,0.02,knee,
-0.15,0.16,1.91,-0.06,0.04,0.02,knee,
-0.12,0.14,1.89,-0.06,0.04,0.03,knee,
-0.12,0.16,1.92,-0.06,0.04,0.03,knee,
-0.11,0.14,1.92,-0.06,0.04,0.02,knee,
-0.08,0.11,1.91,-0.06,0.04,0.03,knee,
-0.11,0.16,1.93,-0.06,0.04,0.02,knee,
-0.13,0.16,1.88,-0.06,0.04,0.03,knee,
-0.12,0.13,1.92,-0.06,0.04,0.02,knee,
-0.1,0.16,1.93,-0.06,0.04,0.03,knee,
-0.09,0.13,1.92,-0.06,0.04,0.02,knee,
-0.13,0.16,1.95,-0.06,0.04,0.02,knee,
-0.12,0.15,1.91,-0.06,0.04,0.03,knee,
-0.09,0.15,1.9,-0.06,0.04,0.03,knee,
-0.08,0.16,1.91,-0.06,0.04,0.03,knee,
-0.15,0.13,1.91,-0.06,0.04,0.03,knee,
-0.12,0.15,1.93,-0.06,0.04,0.02,knee,
-0.12,0.17,1.88,-0.06,0.04,0.02,knee,
-0.12,0.15,1.91,-0.06,0.04,0.02,knee,
-0.12,0.17,1.91,-0.06,0.04,0.02,knee,
-0.14,0.18,1.91,-0.06,0.04,0.03,knee,
-0.14,0.14,1.91,-0.06,0.04,0.03,knee,
-0.12,0.16,1.92,-0.06,0.04,0.02,knee,
-0.14,0.15,1.93,-0.06,0.04,0.03,knee,
-0.11,0.15,1.89,-0.06,0.04,0.02,knee,
-0.13,0.17,1.93,-0.06,0.04,0.02,knee,
-0.12,0.18,1.89,-0.06,0.04,0.02,knee,
-0.14,0.16,1.95,-0.06,0.04,0.02,knee,
-0.12,0.18,1.93,-0.06,0.04,0.02,knee,
-0.11,0.15,1.9,-0.06,0.04,0.02,knee,
-0.13,0.16,1.95,-0.06,0.04,0.03,knee,
-0.12,0.16,1.94,-0.06,0.04,0.03,knee,
-0.14,0.17,1.94,-0.06,0.04,0.02,knee,
-0.14,0.18,1.9,-0.06,0.04,0.03,knee,
-0.13,0.17,1.92,-0.06,0.04,0.02,knee,
-0.14,0.17,1.88,-0.06,0.04,0.02,knee,
-0.16,0.18,1.93,-0.06,0.04,0.02,knee,
-0.15,0.17,1.93,-0.06,0.04,0.03,knee,
-0.14,0.19,1.9,-0.06,0.04,0.03,knee,
-0.12,0.16,1.88,-0.06,0.04,0.02,knee,
-0.14,0.16,1.89,-0.06,0.04,0.02,knee,
-0.11,0.19,1.95,-0.06,0.04,0.02,knee,
-0.15,0.19,1.92,-0.06,0.04,0.02,knee,
-0.13,0.17,1.9,-0.06,0.04,0.02,knee,
-0.15,0.19,1.92,-0.06,0.04,0.03,knee,
-0.14,0.17,1.93,-0.06,0.04,0.02,knee,
-0.12,0.17,1.91,-0.06,0.04,0.02,knee,
-0.13,0.18,1.94,-0.06,0.04,0.02,knee,
-0.13,0.16,1.91,-0.06,0.04,0.02,knee,
-0.12,0.17,1.93,-0.06,0.04,0.02,knee,
-0.14,0.17,1.92,-0.06,0.04,0.02,knee,
-0.17,0.17,1.96,-0.06,0.04,0.03,knee,
-0.14,0.17,1.91,-0.06,0.04,0.02,knee,
-0.14,0.18,1.86,-0.06,0.04,0.02,knee,
-0.15,0.2,1.92,-0.06,0.04,0.03,knee,
-0.13,0.19,1.91,-0.06,0.04,0.03,knee,
-0.14,0.18,1.88,-0.06,0.04,0.02,knee,
-0.11,0.17,1.9,-0.06,0.04,0.02,knee,
-0.17,0.17,1.93,-0.06,0.04,0.02,knee,
-0.14,0.17,1.9,-0.06,0.04,0.03,knee,
-0.12,0.17,1.91,-0.06,0.04,0.02,knee,
-0.16,0.17,1.92,-0.06,0.04,0.02,knee,
-0.15,0.17,1.9,-0.06,0.04,0.02,knee,
-0.15,0.2,1.91,-0.06,0.04,0.02,knee,
-0.13,0.2,1.9,-0.06,0.04,0.02,knee,
-0.15,0.2,1.9,-0.06,0.04,0.02,knee,
-0.16,0.19,1.89,-0.06,0.04,0.03,knee,
-0.16,0.17,1.94,-0.06,0.04,0.02,knee,
-0.14,0.18,1.91,-0.06,0.04,0.03,knee,
-0.15,0.2,1.94,-0.06,0.04,0.03,knee,
-0.15,0.17,1.92,-0.06,0.04,0.02,knee,
-0.16,0.19,1.92,-0.06,0.04,0.03,knee,
-0.14,0.15,1.93,-0.06,0.04,0.02,knee,
-0.17,0.16,1.91,-0.06,0.04,0.03,knee,
-0.11,0.18,1.91,-0.06,0.04,0.03,knee,
-0.15,0.2,1.88,-0.06,0.04,0.02,knee,
-0.15,0.17,1.89,-0.06,0.04,0.02,knee,
-0.13,0.16,1.93,-0.06,0.04,0.03,knee,
-0.17,0.22,1.94,-0.06,0.04,0.03,knee,
-0.12,0.21,1.88,-0.06,0.04,0.03,knee,
-0.15,0.18,1.91,-0.06,0.04,0.02,knee,
-0.15,0.22,1.93,-0.06,0.04,0.03,knee,
-0.15,0.2,1.91,-0.06,0.04,0.03,knee,
-0.14,0.18,1.92,-0.06,0.04,0.03,knee,
-0.17,0.2,1.92,-0.06,0.04,0.02,knee,
-0.16,0.19,1.92,-0.06,0.04,0.02,knee,
-0.15,0.21,1.91,-0.06,0.04,0.02,knee,
-0.12,0.17,1.84,-0.06,0.04,0.03,knee,
-0.14,0.2,1.89,-0.06,0.04,0.03,knee,
-0.14,0.16,1.9,-0.06,0.04,0.02,knee,
-0.14,0.19,1.91,-0.06,0.04,0.03,knee,
-0.14,0.18,1.9,-0.06,0.04,0.02,knee,
-0.15,0.19,1.9,-0.06,0.04,0.03,knee,
-0.13,0.2,1.89,-0.06,0.04,0.03,knee,
-0.13,0.18,1.89,-0.06,0.04,0.02,knee,
-0.18,0.19,1.9,-0.06,0.04,0.03,knee,
-0.16,0.21,1.93,-0.06,0.04,0.02,knee,
-0.14,0.18,1.92,-0.06,0.04,0.02,knee,
-0.16,0.16,1.9,-0.06,0.04,0.02,knee,
-0.16,0.2,1.9,-0.06,0.04,0.02,knee,
-0.15,0.18,1.9,-0.06,0.04,0.03,knee,
-0.13,0.2,1.92,-0.06,0.04,0.03,knee,
-0.14,0.17,1.93,-0.06,0.04,0.03,knee,
-0.13,0.19,1.91,-0.06,0.04,0.02,knee,
-0.13,0.21,1.91,-0.06,0.04,0.03,knee,
-0.14,0.18,1.89,-0.06,0.04,0.02,knee,
-0.16,0.17,1.91,-0.06,0.04,0.02,knee,
-0.16,0.17,1.91,-0.06,0.04,0.03,knee,
-0.17,0.18,1.89,-0.06,0.04,0.02,knee,
-0.13,0.19,1.92,-0.06,0.04,0.03,knee,
-0.15,0.2,1.93,-0.06,0.04,0.02,knee,
-0.16,0.2,1.88,-0.06,0.04,0.02,knee,
-0.15,0.2,1.95,-0.06,0.04,0.03,knee,
-0.16,0.18,1.92,-0.06,0.04,0.02,knee,
-0.14,0.18,1.88,-0.06,0.04,0.02,knee,
-0.14,0.2,1.87,-0.06,0.04,0.02,knee,
-0.14,0.19,1.91,-0.06,0.04,0.02,knee,
-0.12,0.19,1.93,-0.06,0.04,0.03,knee,
-0.15,0.16,1.94,-0.06,0.04,0.03,knee,
-0.14,0.18,1.93,-0.06,0.04,0.02,knee,
-0.12,0.16,1.93,-0.06,0.04,0.02,knee,
-0.15,0.17,1.9,-0.06,0.04,0.03,knee,
-0.15,0.19,1.91,-0.06,0.04,0.02,knee,
-0.15,0.21,1.92,-0.06,0.04,0.03,knee,
-0.15,0.17,1.92,-0.06,0.04,0.02,knee,
-0.12,0.18,1.91,-0.06,0.04,0.03,knee,
-0.17,0.19,1.9,-0.06,0.04,0.02,knee,
-0.16,0.22,1.94,-0.06,0.04,0.03,knee,
-0.16,0.21,1.92,-0.06,0.04,0.03,knee,
-0.18,0.19,1.87,-0.06,0.04,0.02,knee,
-0.15,0.21,1.9,-0.06,0.04,0.03,knee,
-0.16,0.21,1.92,-0.06,0.04,0.03,knee,
-0.15,0.21,1.89,-0.06,0.04,0.02,knee,
-0.16,0.18,1.91,-0.06,0.04,0.02,knee,
-0.16,0.19,1.93,-0.06,0.04,0.02,knee,
-0.14,0.22,1.9,-0.06,0.04,0.03,knee,
-0.15,0.21,1.91,-0.06,0.04,0.02,knee,
-0.14,0.17,1.89,-0.06,0.04,0.03,knee,
-0.15,0.19,1.89,-0.06,0.04,0.03,knee,
-0.14,0.18,1.88,-0.06,0.04,0.03,knee,
-0.14,0.19,1.93,-0.06,0.04,0.03,knee,
-0.16,0.18,1.87,-0.06,0.04,0.02,knee,
-0.13,0.2,1.92,-0.06,0.04,0.02,knee,
-0.13,0.18,1.88,-0.06,0.04,0.03,knee,
-0.15,0.19,1.87,-0.06,0.04,0.03,knee,
-0.15,0.18,1.92,-0.06,0.04,0.03,knee,
-0.16,0.19,1.92,-0.06,0.04,0.02,knee,
-0.17,0.21,1.91,-0.06,0.04,0.03,knee,
-0.15,0.19,1.94,-0.06,0.04,0.02,knee,
-0.17,0.21,1.91,-0.06,0.04,0.02,knee,
-0.14,0.16,1.91,-0.06,0.04,0.02,knee,
-0.16,0.17,1.9,-0.06,0.04,0.02,knee,
-0.17,0.19,1.91,-0.06,0.04,0.02,knee,
-0.14,0.17,1.91,-0.06,0.04,0.02,knee,
-0.16,0.23,1.89,-0.06,0.04,0.03,knee,
-0.13,0.16,1.89,-0.06,0.04,0.02,knee,
-0.15,0.19,1.86,-0.06,0.04,0.02,knee,
-0.11,0.2,1.91,-0.06,0.04,0.03,knee,
-0.14,0.16,1.86,-0.06,0.04,0.02,knee,
-0.17,0.21,1.93,-0.06,0.04,0.03,knee,
-0.13,0.18,1.91,-0.06,0.04,0.03,knee,
-0.18,0.19,1.92,-0.06,0.04,0.02,knee,
-0.15,0.21,1.91,-0.06,0.04,0.03,knee,
-0.19,0.19,1.89,-0.06,0.04,0.02,knee,
-0.16,0.21,1.91,-0.06,0.04,0.02,knee,
-0.16,0.17,1.91,-0.06,0.04,0.02,knee,
-0.18,0.19,1.89,-0.06,0.04,0.02,knee,
-0.17,0.2,1.9,-0.06,0.04,0.02,knee,
0.29,0.21,21.28,-0.06,0.04,0.03,knee,
-0.14,0.18,1.89,-0.06,0.04,0.02,knee,
-0.15,0.2,1.91,-0.06,0.04,0.02,knee,
-0.16,0.16,1.9,-0.06,0.04,0.03,knee,
-0.15,0.2,1.95,-0.06,0.04,0.02,knee,
-0.16,0.19,1.91,-0.06,0.04,0.02,knee,
-0.15,0.19,1.84,-0.06,0.04,0.03,knee,
-0.14,0.2,1.91,-0.06,0.04,0.03,knee,
-0.17,0.2,1.91,-0.06,0.04,0.02,knee,
-0.17,0.21,1.92,-0.06,0.04,0.03,knee,
-0.16,0.21,1.89,-0.06,0.04,0.02,knee,
-0.15,0.18,1.95,-0.06,0.04,0.03,knee,
-0.15,0.19,1.89,-0.06,0.04,0.02,knee,
-0.15,0.21,1.9,-0.06,0.04,0.02,knee,
-0.17,0.21,1.9,-0.06,0.04,0.02,knee,
-0.13,0.2,1.9,-0.06,0.04,0.03,knee,
-0.17,0.19,1.9,-0.06,0.04,0.02,knee,
-0.15,0.24,1.89,-0.06,0.04,0.02,knee,
-0.14,0.17,1.88,-0.06,0.04,0.03,knee,
-0.15,0.18,1.92,-0.06,0.03,0.03,knee,
-0.16,0.17,1.92,-0.06,0.04,0.02,knee,
-0.17,0.21,1.91,-0.06,0.04,0.03,knee,
-0.13,0.19,1.91,-0.06,0.04,0.02,knee,
-0.12,0.21,1.9,-0.06,0.04,0.02,knee,
-0.15,0.2,1.89,-0.06,0.04,0.02,knee,
-0.17,0.2,1.85,-0.06,0.04,0.02,knee,
-0.15,0.18,1.92,-0.06,0.04,0.02,knee,
-0.16,0.22,1.95,-0.06,0.04,0.02,knee,
