a_x,a_y,a_z,g_x,g_y,g_z,label,
-1.8,-0.87,0.65,0.3,0.16,0.31,highknee,
-1.48,-0.68,0.66,0.24,0.01,0.27,highknee,
-1.12,-0.57,0.44,0.11,-0.24,0.13,highknee,
-0.71,-0.7,0.06,0.06,-0.38,0.06,highknee,
-0.62,-0.64,-0.11,0.05,-0.39,0.04,highknee,
-0.8,-0.62,0.04,0.05,-0.24,0,highknee,
-0.9,-0.66,0.08,0.02,-0.22,-0.01,highknee,
-1.06,-0.46,0.19,0.02,-0.27,0.04,highknee,
-0.88,-0.19,-0.09,0.02,-0.3,0.05,highknee,
-0.94,-0.04,-0.52,0.05,-0.28,0.02,highknee,
-1.09,-0.15,-0.52,0.14,0.03,0.01,highknee,
-1.49,-0.12,-0.23,0.21,0.21,0.06,highknee,
-1.51,-0.18,-0.05,0.31,0.41,0.14,highknee,
-1.43,-0.41,-0.06,0.22,0.23,0.11,highknee,
-1.02,-0.42,-0.27,0.15,0.01,0.08,highknee,
-0.61,-0.69,-0.55,0.08,-0.14,0.01,highknee,
-0.64,-0.91,-0.77,-0.04,-0.08,-0.07,highknee,
-0.79,-1,-0.61,-0.09,0.08,-0.06,highknee,
-1,-0.9,-0.22,-0.16,0.16,-0.06,highknee,
-1.87,-4.95,-1.44,-0.22,0.12,-0.07,highknee,
-1.47,-0.16,0.15,-0.31,-0.01,-0.03,highknee,
-1.61,0.16,0.16,-0.32,-0.01,0.01,highknee,
-1.69,0.6,0.02,-0.28,0.02,0.06,highknee,
-1.8,0.76,0.21,-0.24,0.18,0.06,highknee,
-1.98,0.56,0.98,-0.25,0.3,0.03,highknee,
-2.03,0.55,1.4,-0.26,0.26,0.02,highknee,
-2.01,0.63,1.47,-0.26,0.04,0.04,highknee,
-1.71,0.45,1.32,-0.28,-0.18,0.07,highknee,
-1.38,0.28,1.24,-0.2,-0.19,0.2,highknee,
-0.62,-0.06,0.85,-0.08,-0.04,0.38,highknee,
-0.17,-0.4,0.87,-0.08,0.19,0.38,highknee,
0.09,-0.37,0.98,-0.15,0.08,0.27,highknee,
-0.14,-0.37,1.24,-0.18,0.09,0.17,highknee,
-0.4,-0.37,1.17,-0.22,0.11,0.1,highknee,
-0.63,-0.33,1.13,-0.24,0.2,0.12,highknee,
-0.42,-0.23,1.1,-0.22,0.27,0.16,highknee,
-0.17,-0.41,1.15,-0.17,0.25,0.22,highknee,
0.43,-0.46,0.81,-0.15,0.21,0.25,highknee,
0.34,-0.14,1.1,-0.13,0.33,0.22,highknee,
-0.15,0.1,1.73,-0.06,0.52,0.17,highknee,
-0.23,0.03,1.79,-0.1,0.45,0.04,highknee,
-0.28,-0.1,1.73,-0.18,0.13,-0.02,highknee,
0.05,-0.33,1.23,-0.2,0.14,-0.03,highknee,
0.02,-0.58,1.16,-0.18,0.29,0.07,highknee,
-0.01,-0.49,1.55,-0.16,0.39,0.14,highknee,
-0.33,-0.08,2.2,-0.16,0.4,0.11,highknee,
-0.46,0.06,2.35,-0.2,0.24,-0.02,highknee,
-0.48,0.02,2.39,-0.24,0.17,-0.13,highknee,
-8.26,-1.39,1.13,-0.24,0.05,-0.16,highknee,
-7.42,-1.02,8.43,-0.24,-0.02,-0.09,highknee,
-7.24,-0.97,8.56,-0.19,0.04,0.03,highknee,
-6.88,-0.74,8.55,-0.13,0.07,0.1,highknee,
-6.68,-0.7,8.89,-0.1,0.12,0.05,highknee,
-6.73,-0.9,8.92,-0.1,0.06,-0.06,highknee,
-6.69,-1.15,8.97,-0.1,-0.04,-0.12,highknee,
-6.6,23.04,9.57,-0.06,-0.11,-0.08,highknee,
-2.74,-1.38,8.8,-0.07,-0.38,-0.06,highknee,
-2.27,-1.38,8.49,-0.08,-0.62,-0.04,highknee,
-2.19,-1.31,8.13,-0.03,-0.54,-0.04,highknee,
-2.77,-1.01,8.17,0.04,-0.35,-0.01,highknee,
-3.74,-0.75,9.1,0.18,-0.19,0.05,highknee,
-3.72,-0.9,8.93,0.16,-0.35,0.02,highknee,
-2.75,-1.34,7.88,-0.04,-0.88,-0.12,highknee,
-2.32,-0.87,7.13,-0.19,-1.27,-0.16,highknee,
-2.04,-0.12,6.77,-0.07,-1.1,-0.12,highknee,
-2.76,0.62,6.91,0.1,-0.22,-0.18,highknee,
-3.99,0.53,7.73,0.24,0.45,-0.21,highknee,
-5.13,-0.17,8.28,0.26,0.45,-0.16,highknee,
-5.66,-0.59,8.73,0.2,0.04,-0.02,highknee,
-5.12,-0.84,8.14,0.13,-0.41,0.1,highknee,
-4.38,-0.79,7.49,0.04,-0.62,0.11,highknee,
-3.55,-0.36,7.19,-0.02,-0.6,0.13,highknee,
-3.81,-0.11,7.59,0,-0.27,0.14,highknee,
-4.82,0.04,8.42,0.14,0.02,0.32,highknee,
-5.34,0.21,8.65,0.28,0.01,0.53,highknee,
-5.15,0.13,8.25,0.33,-0.26,0.62,highknee,
-4.49,-0.07,7.88,0.22,-0.57,0.46,highknee,
-4.21,-0.29,7.55,0.16,-0.56,0.29,highknee,
-3.94,-0.61,7.5,0.09,-0.48,0.17,highknee,
-3.66,-0.49,7.4,0.17,-0.22,0.2,highknee,
-3.5,-0.24,7.47,0.15,-0.06,0.11,highknee,
-3.5,-0.34,7.67,0.11,-0.04,0.01,highknee,
-3.42,-0.7,7.54,0.06,-0.1,-0.01,highknee,
-3.33,-0.89,7.53,-0.04,-0.16,0.01,highknee,
-3.19,-0.49,7.72,-0.07,-0.15,0.06,highknee,
-3.41,-0.36,7.82,-0.06,-0.14,0.06,highknee,
-3.44,-0.38,7.52,-0.03,-0.31,0.05,highknee,
-3.5,-0.86,7.14,0.07,0.1,0.01,highknee,
-3.49,-0.98,7.01,0.08,0.28,0,highknee,
-3.77,-0.91,7.18,0,0.19,-0.04,highknee,
-3.98,-0.86,7.3,-0.1,0.05,-0.1,highknee,
-4.02,-0.51,7.02,-0.1,0.01,-0.05,highknee,
-4.31,-0.39,6.99,-0.11,0.11,-0.07,highknee,
-4.83,-0.25,7.21,-0.12,0.14,-0.11,highknee,
-5.05,-0.34,7.22,-0.11,0.08,-0.1,highknee,
-4.88,-0.51,7.15,-0.14,0.03,-0.12,highknee,
-4.6,-0.7,7.16,-0.15,0.06,-0.09,highknee,
-4.21,-0.85,7.31,-0.12,0.1,-0.02,highknee,
-3.95,-1.06,7.2,-0.13,0.1,-0.04,highknee,
-4.22,-1.17,7.23,-0.19,0.19,-0.11,highknee,
-4.58,-1.12,7.45,-0.25,0.24,-0.14,highknee,
-4.84,-1.02,7.57,-0.31,0.28,-0.11,highknee,
-4.85,-0.81,7.7,-0.36,0.2,-0.06,highknee,
-4.73,-0.47,7.8,-0.38,0.15,-0.04,highknee,
-4.71,-0.3,7.85,-0.38,0.12,-0.05,highknee,
-4.75,-0.11,7.89,-0.38,0.09,-0.05,highknee,
-4.8,-0.07,7.87,-0.37,0.07,-0.04,highknee,
-4.65,0.04,8.11,-0.38,0.07,-0.02,highknee,
-4.35,0.14,8.25,-0.38,0.05,0,highknee,
-4.15,0.29,8.54,-0.37,0.04,0.02,highknee,
-4,0.45,8.49,-0.35,0.01,0.01,highknee,
-4.05,0.52,8.51,-0.33,0.04,0.01,highknee,
-4.16,0.39,8.66,-0.31,0.01,0.04,highknee,
-0.66,0.59,1.21,-0.38,-0.15,0.06,highknee,
-0.4,0.93,1.42,-0.38,-0.23,0.01,highknee,
-0.21,1.12,1.44,-0.35,-0.2,-0.09,highknee,
-0.42,1.14,1.71,-0.29,-0.02,-0.18,highknee,
-0.96,0.77,2.09,-0.14,0.21,-0.19,highknee,
-1.01,0.14,1.99,-0.04,0.3,-0.14,highknee,
-0.74,-0.51,1.76,-0.04,0.21,-0.12,highknee,
-0.22,-0.55,1.5,-0.08,0.04,-0.11,highknee,
0.1,-0.29,1.44,-0.09,0.08,-0.12,highknee,
0.2,-0.28,1.42,-0.08,0.2,-0.15,highknee,
0.32,-0.22,1.42,-0.04,0.31,-0.18,highknee,
0.4,-0.3,1.18,0.04,0.47,-0.19,highknee,
0.18,-0.43,1.26,0.06,0.61,-0.18,highknee,
-0.34,-0.42,1.58,0.11,0.74,-0.13,highknee,
-0.74,-0.28,1.78,0.15,0.72,-0.08,highknee,
-0.8,-0.29,1.65,0.19,0.67,-0.04,highknee,
-0.84,-0.54,1.31,0.19,0.64,-0.03,highknee,
-1.08,-0.69,1.43,0.15,0.61,-0.04,highknee,
-1.03,-0.74,1.8,0.14,0.56,-0.04,highknee,
-0.76,-1,2.19,0.1,0.36,-0.07,highknee,
-0.4,-1.1,2.46,0,0.13,-0.18,highknee,
-0.03,-1.17,2.64,-0.07,-0.04,-0.21,highknee,
0.36,-1.29,2.83,-0.07,-0.07,-0.15,highknee,
0.6,-1.32,3.23,0,-0.06,-0.02,highknee,
1.21,-1.45,3.07,0.03,-0.26,0.02,highknee,
1.67,-1.49,2.77,0.01,-0.5,-0.06,highknee,
2.04,-1.49,2.3,-0.02,-0.58,-0.13,highknee,
2.19,-1.47,1.92,-0.04,-0.53,-0.15,highknee,
1.85,-1.27,2.03,0,-0.28,-0.12,highknee,
1.72,-0.99,1.82,0.01,-0.19,-0.11,highknee,
1.46,-0.52,1.74,-0.02,-0.2,-0.16,highknee,
0.56,-0.19,2.29,-0.07,-0.32,-0.27,highknee,
-0.1,0,2.79,-0.01,-0.15,-0.35,highknee,
-0.98,-0.33,3,0.06,-0.06,-0.34,highknee,
-1.72,-0.78,2.89,0.14,-0.17,-0.12,highknee,
-1.65,-0.67,2.41,0.18,-0.37,0.17,highknee,
-0.68,-0.19,1.71,0.14,-0.59,0.26,highknee,
-0.41,0.13,1.38,0.07,-0.65,0.19,highknee,
-0.43,0.18,0.84,0.06,-0.47,0.11,highknee,
-0.99,0.07,0.65,0.12,-0.1,0.15,highknee,
-1.48,-0.02,0.56,0.15,0.11,0.19,highknee,
-2.7,0.01,1.06,0.1,-0.04,0.19,highknee,
-1.99,0.39,0.32,-0.07,-0.43,0.06,highknee,
-2.44,0.28,0.26,-0.13,-0.35,-0.03,highknee,
-1.85,0.44,-0.38,-0.13,-0.02,0.01,highknee,
-2.1,0.9,0.1,-0.12,-0.02,0.11,highknee,
-2.02,1.06,-0.02,-0.08,0.06,0.11,highknee,
-2.54,0.86,0.14,-0.06,0.04,0.05,highknee,
-2.51,0.74,0.04,-0.09,-0.12,0.02,highknee,
-2.23,0.76,-0.03,-0.09,-0.14,0.03,highknee,
-1.86,0.85,-0.25,-0.07,-0.15,0.07,highknee,
-1.78,0.86,-0.35,-0.02,-0.03,0.13,highknee,
-2.06,0.76,-0.32,0.03,0.14,0.15,highknee,
-2.31,0.62,-0.22,0.04,0.15,0.16,highknee,
-2.15,0.6,-0.15,0.02,0.06,0.14,highknee,
-1.92,0.64,-0.24,-0.01,-0.02,0.08,highknee,
-1.8,0.39,-0.37,-0.01,0,0.07,highknee,
-1.54,0.32,-0.42,0,0,0.11,highknee,
-1.43,0.41,-0.42,-0.02,0.04,0.1,highknee,
-1.46,0.33,-0.27,-0.03,0.07,0.07,highknee,
-1.55,0.14,-0.21,-0.06,0.06,0.03,highknee,
-1.61,-0.24,-0.31,-0.1,0.05,0.03,highknee,
-1.62,-0.28,-0.09,-0.19,0.09,0.04,highknee,
-1.54,-0.05,0.16,-0.22,0.1,0.08,highknee,
-1.58,0.23,0.38,-0.23,0.13,0.13,highknee,
-1.39,0.34,0.41,-0.2,0.13,0.2,highknee,
-1.35,0.35,0.46,-0.2,0.14,0.18,highknee,
-1.15,0.18,0.27,-0.2,0.15,0.17,highknee,
-1.02,0.03,0.29,-0.24,0.13,0.15,highknee,
-0.9,0.09,0.19,-0.27,0.16,0.13,highknee,
-1.21,0.43,0.41,-0.28,0.36,0.06,highknee,
-1.55,0.65,0.73,-0.28,0.39,0,highknee,
-1.65,0.75,0.78,-0.25,0.38,0,highknee,
-1.75,0.82,0.76,-0.22,0.36,0.01,highknee,
-1.89,0.74,0.91,-0.2,0.41,-0.01,highknee,
-1.92,0.64,1.04,-0.21,0.39,-0.01,highknee,
-2.02,0.61,1.21,-0.21,0.33,0.01,highknee,
-1.77,0.61,1.13,-0.22,0.28,0,highknee,
-1.52,0.57,1.14,-0.25,0.23,-0.03,highknee,
-1.1,0.68,1.09,-0.29,0.2,-0.1,highknee,
-0.74,0.54,1.18,-0.33,0.22,-0.17,highknee,
-0.64,0.48,1.57,-0.36,0.24,-0.21,highknee,
-0.41,0.38,1.94,-0.39,0.2,-0.23,highknee,
-0.1,0.42,1.9,-0.35,0.14,-0.13,highknee,
-0.02,0.38,1.81,-0.32,0.17,-0.06,highknee,
-0.25,0.38,1.91,-0.29,0.25,0.01,highknee,
-0.31,0.46,1.81,-0.23,0.19,0.09,highknee,
-0.17,0.58,1.62,-0.22,0.15,0.07,highknee,
-0.33,0.45,1.63,-0.22,0.18,0.02,highknee,
-0.57,0.08,1.61,-0.23,0.15,0.01,highknee,
-0.59,-0.25,1.72,-0.23,0.12,0.07,highknee,
-0.42,-0.29,2.09,-0.19,0.11,0.17,highknee,
-0.1,-0.4,2.23,-0.16,0.1,0.16,highknee,
0.24,-0.28,2.25,-0.15,0.04,0.12,highknee,
0.43,-0.18,2.41,-0.09,0.05,0.03,highknee,
0.37,-0.49,2.59,0,0.04,-0.02,highknee,
0.39,-0.68,2.52,0.05,-0.05,-0.04,highknee,
0.57,-0.88,2.34,0.06,-0.16,-0.06,highknee,
0.82,-0.95,2.22,0.12,-0.14,-0.03,highknee,
1.09,-0.98,1.81,0.17,-0.11,0.01,highknee,
1.25,-0.77,1.34,0.2,-0.01,0.03,highknee,
0.71,-0.46,1.55,0.21,0.26,-0.01,highknee,
0.17,-0.33,2.14,0.23,0.42,-0.05,highknee,
-0.18,-0.26,2.55,0.28,0.3,-0.11,highknee,
0.11,-0.47,2.54,0.29,-0.05,-0.24,highknee,
0.37,-0.43,1.92,0.25,-0.43,-0.38,highknee,
0.44,-0.47,1.13,0.11,-0.71,-0.51,highknee,
-0.97,0.09,1.51,0.28,0.26,-0.1,highknee,
-1.17,0.39,1.92,0.34,0.34,0.01,highknee,
-1.07,0.32,2.2,0.34,0.14,-0.04,highknee,
-0.82,0.24,1.97,0.29,-0.2,-0.21,highknee,
-0.54,-0.14,1.45,0.19,-0.49,-0.4,highknee,
-0.41,-0.3,0.46,0.04,-0.75,-0.52,highknee,
-0.9,-0.12,0.4,0.01,-0.47,-0.35,highknee,
-1.2,0.28,0.67,0.08,-0.11,-0.15,highknee,
-1.76,0.38,1.26,0.18,0.18,0.03,highknee,
-2.06,0.24,1.39,0.16,-0.04,0.01,highknee,
-2.16,0.18,1.54,0.1,-0.36,-0.08,highknee,
-1.47,0.19,0.71,-0.05,-0.72,-0.25,highknee,
-1.21,0.07,0.1,-0.09,-0.39,-0.28,highknee,
-1.33,0.15,0.58,0,0.01,-0.08,highknee,
-1.2,0.35,0.71,0.05,0.08,0.02,highknee,
-1.7,0.48,1.12,0.05,0.05,-0.02,highknee,
-1.82,0.39,1.01,0.05,0.02,-0.05,highknee,
-1.94,0.33,0.86,0.07,-0.01,-0.01,highknee,
-1.87,0.08,0.63,0.11,0.01,0.07,highknee,
-1.75,0.13,0.33,0.08,-0.03,0.06,highknee,
-1.77,0.15,0.37,0.03,0.01,0.01,highknee,
-1.8,0.24,0.23,0.06,0,0.08,highknee,
-1.85,0.19,0.2,0.07,0.11,0.1,highknee,
-1.96,0.12,0.16,0.05,0.07,0.11,highknee,
-1.81,0.27,0.05,0.03,0,0.15,highknee,
-1.61,0.47,-0.04,0.02,0.06,0.14,highknee,
-1.67,0.61,0.07,0,0.09,0.07,highknee,
-1.73,0.66,0.06,0,0.08,0.05,highknee,
-1.67,0.64,0.05,0.03,0.1,0.08,highknee,
-1.7,0.52,0.1,0.04,0.1,0.07,highknee,
-1.49,0.47,0.02,0.02,0.03,0.08,highknee,
-1.25,0.4,-0.09,0.01,0.05,0.07,highknee,
-1.08,0.36,-0.11,0.01,0.12,0.07,highknee,
-1.19,0.2,-0.22,0,0.1,0.08,highknee,
-1.3,0.03,-0.22,-0.03,0.15,0.06,highknee,
-1.37,-0.06,-0.16,-0.07,0.14,0.05,highknee,
-1.59,-0.17,0.01,-0.13,0.15,0.04,highknee,
-1.75,-0.14,-0.1,-0.19,0.09,0.03,highknee,
-1.74,0,-0.11,-0.26,0.06,0.01,highknee,
-1.61,0.38,-0.27,-0.32,0.04,0.01,highknee,
-1.7,0.61,-0.23,-0.33,0.14,0.04,highknee,
-1.72,0.67,-0.15,-0.3,0.31,0.06,highknee,
-1.76,0.67,-0.09,-0.32,0.36,0.03,highknee,
-1.53,0.66,-0.08,-0.41,0.24,-0.04,highknee,
-1.32,0.92,0.19,-0.45,0.24,-0.08,highknee,
-1.26,0.88,0.45,-0.45,0.29,-0.12,highknee,
-1.21,1.01,0.59,-0.39,0.34,-0.09,highknee,
-1.37,1.17,0.42,-0.28,0.4,-0.02,highknee,
-1.68,1.2,0.48,-0.22,0.56,0.03,highknee,
-2.02,0.75,0.48,-0.22,0.63,0.03,highknee,
-1.73,0.45,0.92,-0.27,0.5,0.05,highknee,
-1.43,0.36,1.04,-0.29,0.35,0.06,highknee,
-1.05,0.49,0.9,-0.31,0.29,0.01,highknee,
-0.87,0.81,0.83,-0.23,0.43,0.02,highknee,
-1.04,0.99,0.96,-0.14,0.55,-0.02,highknee,
-1.45,0.84,1.04,0.02,0.69,-0.07,highknee,
-1.69,0.42,0.75,0.02,0.57,-0.22,highknee,
-1.58,0.05,0.73,-0.07,0.41,-0.34,highknee,
-1.22,-0.09,0.73,-0.18,0.24,-0.42,highknee,
-0.69,0.27,0.88,-0.21,0.28,-0.42,highknee,
-0.68,0.51,0.92,-0.22,0.39,-0.45,highknee,
-1.1,0.78,0.94,-0.27,0.5,-0.45,highknee,
-1.73,0.87,1.41,-0.33,0.61,-0.32,highknee,
-2.11,1.14,2.07,-0.32,0.65,-0.09,highknee,
-2.34,1.15,3.03,-0.15,0.61,0.35,highknee,
-1.39,0.95,2.88,0.11,0.37,0.69,highknee,
-0.3,0.78,2.39,0.21,0.19,0.71,highknee,
0.62,0.22,2.07,0.26,-0.01,0.49,highknee,
0.94,-0.14,1.8,0.32,-0.02,0.22,highknee,
1,-0.57,1.58,0.33,0.04,0.01,highknee,
0.28,-0.93,1.88,0.3,0.06,-0.13,highknee,
-0.03,-1.22,2.19,0.33,0.07,-0.11,highknee,
0,-1.49,2.26,0.32,-0.09,-0.12,highknee,
0.15,-1.76,2.09,0.26,-0.29,-0.17,highknee,
0.5,-1.99,1.92,0.22,-0.31,-0.19,highknee,
0.67,-2.09,1.87,0.16,-0.3,-0.19,highknee,
0.72,-2.04,1.64,0.06,-0.26,-0.14,highknee,
0.57,-1.58,1.6,0,-0.05,0.08,highknee,
0.19,-1.28,1.98,-0.02,0.17,0.28,highknee,
-0.13,-0.56,2.37,0.06,0.42,0.6,highknee,
-0.14,0.08,2.76,0.16,0.5,0.68,highknee,
-0.06,0.34,2.84,0.24,0.39,0.58,highknee,
0.32,0.49,2.42,0.34,0.04,0.34,highknee,
0.63,0.3,1.79,0.4,-0.24,0.1,highknee,
0.55,-0.4,1.13,0.45,-0.33,-0.16,highknee,
0.12,-1.41,0.84,0.45,-0.16,-0.23,highknee,
-0.13,-1.98,0.97,0.45,0.05,-0.13,highknee,
-0.03,-2.09,1.42,0.44,0.24,0.07,highknee,
0.3,-1.85,1.32,0.42,0.13,0.09,highknee,
0.57,-1.59,0.58,0.37,-0.09,0,highknee,
-0.04,-1.5,0.42,0.25,-0.32,-0.16,highknee,
-0.3,-1.48,0.46,0.21,0.1,-0.24,highknee,
-0.65,-1.46,0.86,0.21,0.24,-0.22,highknee,
-0.79,-0.9,0.23,0.08,0.15,-0.24,highknee,
-1.63,-0.46,0.64,-0.09,0.21,-0.2,highknee,
-1.83,-0.06,0.82,-0.15,0.26,-0.03,highknee,
-1.91,0.22,1.53,-0.04,0.44,0.32,highknee,
-1.41,0.3,1.68,0.14,0.45,0.52,highknee,
-0.99,0.15,1.58,0.16,0.26,0.41,highknee,
-0.61,-0.14,1.03,0.12,-0.05,0.12,highknee,
-0.61,-0.56,0.58,0.06,-0.16,-0.08,highknee,
-1,-1.14,0.7,0.07,-0.04,-0.07,highknee,
-1.1,-1.66,0.88,0.06,0.03,0.04,highknee,
-0.63,-1.71,1.11,0.01,-0.11,0.01,highknee,
-0.17,-1.75,0.8,-0.05,-0.43,-0.18,highknee,
0.03,-1.6,0.15,-0.14,-0.72,-0.37,highknee,
-0.41,-1.66,-0.12,-0.28,-0.88,-0.49,highknee,
-0.85,-1.41,0.07,-0.35,-0.53,-0.43,highknee,
-0.95,-0.87,0.31,-0.45,-0.34,-0.26,highknee,
-0.87,0.94,-0.16,-0.6,-0.4,-0.08,highknee,
-1,4.89,-1.36,-0.64,-0.34,0.1,highknee,
-1.22,3.61,0.75,0,0.62,0.55,highknee,
-1.84,2.63,1.09,0.2,0.75,0.49,highknee,
-1.67,1.86,0.88,0.19,0.53,0.22,highknee,
-1.37,0.9,0.72,0.15,0.13,-0.03,highknee,
-0.95,0.44,-0.13,0.09,-0.19,-0.19,highknee,
-0.74,-0.11,-0.96,0.08,-0.14,-0.18,highknee,
-0.88,-0.21,-1.24,0.1,0.03,0.03,highknee,
-1.32,-0.19,-1.37,0.09,0.36,0.15,highknee,
-1.86,-0.09,-1.34,0.04,0.46,0.19,highknee,
-2.47,0.33,-1.35,-0.09,0.33,0.16,highknee,
-2.77,0.86,-1.23,-0.18,0.24,0.08,highknee,
-2.79,1.02,-1.02,-0.21,0.15,0.02,highknee,
-2.55,0.83,-0.82,-0.23,0.07,-0.06,highknee,
-2.05,0.53,-0.81,-0.29,-0.08,-0.15,highknee,
-1.63,0.22,-0.62,-0.36,-0.15,-0.2,highknee,
-1.52,0.21,-0.4,-0.38,-0.14,-0.16,highknee,
-1.54,0.42,-0.21,-0.37,-0.1,-0.04,highknee,
-1.64,0.62,-0.02,-0.33,0.04,0.04,highknee,
-1.53,0.63,0.17,-0.33,0.04,0.06,highknee,
-1.3,0.61,0.14,-0.34,-0.02,0.04,highknee,
-1.33,0.45,0.19,-0.34,0.09,0.01,highknee,
-1.41,0.54,0.11,-0.33,0.11,0.06,highknee,
-1.43,0.62,-0.07,-0.33,0.12,0.12,highknee,
-1.57,0.77,-0.14,-0.29,0.23,0.24,highknee,
-1.47,0.73,-0.13,-0.29,0.26,0.29,highknee,
-1.15,0.55,-0.02,-0.3,0.17,0.31,highknee,
-0.77,0.7,-0.33,-0.32,0.01,0.32,highknee,
-1.41,0.97,-0.43,-0.29,0.18,0.31,highknee,
-1.97,0.81,-0.29,-0.22,0.35,0.38,highknee,
-2.1,0.15,-0.16,-0.22,0.41,0.49,highknee,
-1.32,-0.73,0.03,-0.46,0.09,0.43,highknee,
-0.59,-0.78,1.11,-0.67,-0.03,0.36,highknee,
-0.26,-0.31,1.75,-0.69,0.07,0.37,highknee,
-0.41,-0.1,2.46,-0.66,0.28,0.34,highknee,
-0.83,-0.02,3.01,-0.64,0.25,0.31,highknee,
-1.1,0.02,3.29,-0.58,0.27,0.34,highknee,
-0.82,-0.21,3.1,-0.47,0.17,0.45,highknee,
-0.47,-0.46,2.71,-0.43,0.06,0.47,highknee,
-0.13,-0.59,2.53,-0.44,0.01,0.43,highknee,
0.23,-0.59,2.37,-0.46,-0.13,0.39,highknee,
0.75,-0.42,2.07,-0.47,-0.14,0.34,highknee,
0.84,-0.24,2.1,-0.46,-0.11,0.32,highknee,
0.89,-0.09,2.09,-0.42,-0.09,0.32,highknee,
0.57,-0.27,2.27,-0.43,-0.15,0.25,highknee,
1.02,-0.14,1.92,-0.45,-0.17,0.18,highknee,
1.07,-0.19,2.05,-0.43,-0.03,0.15,highknee,
1.21,-0.12,1.96,-0.38,0.03,0.17,highknee,
1.12,-0.12,2.24,-0.32,0.15,0.15,highknee,
0.99,-0.12,2.52,-0.28,0.17,0.05,highknee,
0.85,-0.34,2.71,-0.28,0,-0.11,highknee,
0.98,-0.56,2.49,-0.27,-0.08,-0.18,highknee,
0.97,-0.69,2.67,-0.21,0.01,-0.14,highknee,
0.96,-0.49,2.66,-0.14,0.06,-0.06,highknee,
0.74,-0.38,2.9,-0.04,0.21,-0.02,highknee,
0.77,-0.39,2.81,0.02,0.23,-0.06,highknee,
0.58,-0.24,2.79,0.07,0.15,-0.16,highknee,
0.48,-0.46,2.92,0.16,0.07,-0.26,highknee,
0.74,-0.6,2.23,0.17,-0.18,-0.37,highknee,
0.92,-0.64,1.38,0.15,-0.27,-0.44,highknee,
0.25,-0.36,1.05,0.15,-0.01,-0.39,highknee,
-0.52,-0.35,0.95,0.21,0.25,-0.21,highknee,
-1.77,-0.54,1.3,0.26,0.31,-0.01,highknee,
-1.54,-0.56,0.23,0.12,-0.14,0.03,highknee,
-0.88,-0.58,-0.09,-0.02,-0.11,0,highknee,
-0.37,-0.28,0.03,-0.1,-0.07,0,highknee,
-0.29,0.36,0.52,-0.17,-0.02,-0.12,highknee,
-0.71,0.79,1.13,-0.14,0.12,-0.21,highknee,
-1.47,0.74,1.85,-0.04,0.18,-0.18,highknee,
-1.59,0.46,2.27,0.04,0.14,-0.11,highknee,
-1.29,0.27,2.61,0.12,-0.08,-0.07,highknee,
-0.77,0.37,2.33,0.13,-0.38,-0.22,highknee,
-0.63,0.28,1.91,0.12,-0.52,-0.39,highknee,
-0.92,0.18,1.58,0.12,-0.56,-0.5,highknee,
-1.01,0.48,1.27,0.2,-0.33,-0.38,highknee,
-1,0.78,1.32,0.22,-0.07,-0.37,highknee,
-1.81,0.86,1.72,0.28,0.01,-0.34,highknee,
-1.9,0.54,1.27,0.3,-0.13,-0.2,highknee,
