a_x,a_y,a_z,g_x,g_y,g_z,label,
0.17,-0.52,2.01,-0.07,0.04,0.03,knee,
0.13,-0.54,1.98,-0.07,0.03,0.02,knee,
0.14,-0.51,1.96,-0.07,0.04,0.03,knee,
0.12,-0.51,1.96,-0.07,0.03,0.03,knee,
0.11,-0.53,1.95,-0.07,0.04,0.03,knee,
0.11,-0.51,2,-0.07,0.04,0.03,knee,
0.13,-0.48,1.95,-0.07,0.04,0.03,knee,
0.12,-0.47,1.97,-0.07,0.04,0.02,knee,
0.13,-0.48,1.94,-0.07,0.04,0.03,knee,
0.11,-0.48,1.93,-0.07,0.04,0.02,knee,
0.11,-0.49,1.93,-0.07,0.04,0.03,knee,
0.1,-0.45,1.95,-0.07,0.04,0.03,knee,
0.11,-0.48,1.95,-0.07,0.03,0.03,knee,
0.09,-0.43,1.97,-0.07,0.04,0.03,knee,
0.08,-0.42,1.92,-0.07,0.04,0.03,knee,
0.09,-0.44,1.95,-0.07,0.03,0.03,knee,
0.08,-0.44,1.92,-0.07,0.04,0.02,knee,
0.1,-0.41,1.91,-0.07,0.04,0.02,knee,
0.09,-0.42,1.96,-0.07,0.04,0.03,knee,
0.06,-0.44,1.94,-0.07,0.04,0.03,knee,
0.05,-0.38,1.99,-0.07,0.04,0.03,knee,
0.07,-0.38,1.93,-0.07,0.04,0.02,knee,
0.05,-0.38,1.95,-0.07,0.04,0.03,knee,
0.09,-0.37,1.91,-0.07,0.03,0.03,knee,
0.05,-0.4,1.93,-0.07,0.04,0.03,knee,
0.04,-0.36,1.96,-0.07,0.04,0.02,knee,
0.08,-0.39,1.95,-0.07,0.04,0.03,knee,
0.08,-0.38,1.95,-0.07,0.04,0.03,knee,
0.04,-0.36,1.92,-0.07,0.04,0.02,knee,
0.06,-0.37,1.92,-0.07,0.03,0.02,knee,
0.04,-0.37,1.92,-0.07,0.04,0.02,knee,
0.03,-0.35,1.89,-0.07,0.04,0.02,knee,
0.03,-0.35,1.93,-0.07,0.04,0.03,knee,
0.03,-0.36,1.94,-0.07,0.04,0.02,knee,
0.03,-0.32,1.96,-0.07,0.04,0.03,knee,
0.03,-0.33,1.92,-0.07,0.03,0.03,knee,
0.02,-0.34,1.92,-0.07,0.04,0.03,knee,
0,-0.35,1.92,-0.07,0.04,0.03,knee,
-0.01,-0.34,1.94,-0.07,0.04,0.03,knee,
0.02,-0.32,1.96,-0.07,0.04,0.03,knee,
0,-0.29,1.92,-0.07,0.04,0.03,knee,
-0.01,-0.28,1.92,-0.07,0.04,0.03,knee,
0,-0.3,1.9,-0.07,0.04,0.03,knee,
-0.03,-0.3,1.96,-0.07,0.04,0.03,knee,
-0.03,-0.31,1.93,-0.07,0.04,0.03,knee,
0.02,-0.29,1.94,-0.07,0.04,0.02,knee,
-0.01,-0.28,1.95,-0.07,0.03,0.02,knee,
0,-0.28,1.94,-0.07,0.04,0.03,knee,
0,-0.28,1.95,-0.07,0.03,0.03,knee,
0,-0.3,1.95,-0.07,0.04,0.02,knee,
-0.03,-0.29,1.93,-0.07,0.04,0.02,knee,
0,-0.26,1.92,-0.07,0.04,0.03,knee,
-0.02,-0.25,1.93,-0.07,0.04,0.02,knee,
-0.01,-0.26,1.94,-0.07,0.04,0.03,knee,
0,-0.3,1.96,-0.07,0.03,0.03,knee,
-0.02,-0.26,1.91,-0.07,0.04,0.03,knee,
-0.02,-0.26,1.96,-0.07,0.04,0.03,knee,
-0.02,-0.26,1.97,-0.07,0.03,0.03,knee,
-0.02,-0.25,1.94,-0.07,0.03,0.03,knee,
-0.03,-0.27,1.94,-0.07,0.04,0.02,knee,
-0.06,-0.22,1.93,-0.07,0.03,0.02,knee,
-0.01,-0.25,1.92,-0.07,0.04,0.03,knee,
-0.03,-0.25,1.94,-0.07,0.04,0.02,knee,
-0.01,-0.24,1.91,-0.07,0.04,0.02,knee,
-0.03,-0.25,1.96,-0.07,0.03,0.02,knee,
-0.02,-0.22,1.91,-0.07,0.04,0.02,knee,
-0.06,-0.18,1.93,-0.07,0.04,0.02,knee,
-0.08,-0.2,1.91,-0.07,0.04,0.02,knee,
-0.08,-0.16,1.91,-0.07,0.04,0.03,knee,
-0.06,-0.15,1.94,-0.07,0.04,0.03,knee,
-0.09,-0.16,1.94,-0.07,0.03,0.03,knee,
-0.09,-0.15,1.88,-0.07,0.04,0.02,knee,
-0.08,-0.15,1.9,-0.07,0.04,0.02,knee,
-0.05,-0.13,1.9,-0.07,0.04,0.03,knee,
-0.1,-0.13,1.92,-0.07,0.04,0.03,knee,
-0.07,-0.15,1.92,-0.07,0.04,0.03,knee,
-0.09,-0.14,1.91,-0.07,0.04,0.02,knee,
-0.08,-0.14,1.92,-0.07,0.04,0.03,knee,
-0.09,-0.15,1.93,-0.07,0.04,0.03,knee,
-0.06,-0.15,1.94,-0.07,0.03,0.03,knee,
-0.09,-0.13,1.93,-0.07,0.04,0.03,knee,
-0.09,-0.12,1.91,-0.07,0.04,0.03,knee,
-0.1,-0.13,1.92,-0.07,0.04,0.02,knee,
-0.1,-0.14,1.93,-0.07,0.04,0.03,knee,
-0.07,-0.16,1.92,-0.07,0.04,0.03,knee,
-0.1,-0.17,1.93,-0.07,0.04,0.03,knee,
-0.11,-0.12,1.91,-0.07,0.04,0.02,knee,
-0.11,-0.13,1.97,-0.07,0.03,0.03,knee,
-0.12,-0.11,1.88,-0.07,0.04,0.03,knee,
-0.1,-0.15,1.9,-0.07,0.04,0.02,knee,
-0.07,-0.14,1.89,-0.07,0.03,0.02,knee,
-0.11,-0.12,1.92,-0.07,0.04,0.03,knee,
-0.08,-0.14,1.92,-0.07,0.04,0.03,knee,
-0.09,-0.13,1.9,-0.07,0.04,0.02,knee,
-0.09,-0.13,1.94,-0.07,0.04,0.02,knee,
-0.1,-0.12,1.94,-0.07,0.04,0.03,knee,
-0.09,-0.13,1.93,-0.07,0.04,0.02,knee,
-0.1,-0.13,1.92,-0.07,0.03,0.03,knee,
-0.12,-0.12,1.9,-0.07,0.04,0.03,knee,
-0.12,-0.12,1.93,-0.07,0.04,0.02,knee,
-0.09,-0.11,1.92,-0.07,0.04,0.03,knee,
-0.11,-0.11,1.96,-0.07,0.04,0.02,knee,
-0.1,-0.11,1.91,-0.07,0.04,0.03,knee,
-0.11,-0.12,1.97,-0.07,0.04,0.02,knee,
-0.08,-0.1,1.92,-0.07,0.04,0.02,knee,
-0.11,-0.12,1.89,-0.07,0.03,0.02,knee,
-0.11,-0.1,1.9,-0.07,0.04,0.03,knee,
-0.11,-0.11,1.93,-0.07,0.04,0.03,knee,
-0.1,-0.11,1.94,-0.07,0.04,0.03,knee,
-0.11,-0.12,1.9,-0.07,0.04,0.02,knee,
-0.12,-0.11,1.91,-0.07,0.04,0.03,knee,
-0.11,-0.09,1.92,-0.07,0.03,0.03,knee,
-0.09,-0.1,1.9,-0.07,0.03,0.03,knee,
-0.1,-0.08,1.93,-0.07,0.03,0.03,knee,
-0.11,-0.1,1.97,-0.07,0.04,0.03,knee,
-0.1,-0.09,1.9,-0.07,0.04,0.02,knee,
-0.11,-0.09,1.92,-0.07,0.04,0.03,knee,
-0.13,-0.08,1.92,-0.07,0.03,0.03,knee,
-0.1,-0.09,1.92,-0.07,0.04,0.02,knee,
-0.13,-0.09,1.91,-0.07,0.03,0.02,knee,
-0.1,-0.1,1.93,-0.07,0.03,0.03,knee,
-0.11,-0.08,1.93,-0.07,0.04,0.03,knee,
-0.12,-0.1,1.91,-0.07,0.03,0.03,knee,
-0.13,-0.09,1.92,-0.07,0.04,0.03,knee,
-0.12,-0.1,1.93,-0.07,0.04,0.02,knee,
-0.13,-0.08,1.94,-0.07,0.04,0.02,knee,
-0.11,-0.11,1.88,-0.07,0.04,0.03,knee,
-0.11,-0.08,1.95,-0.07,0.04,0.03,knee,
-0.12,-0.06,1.92,-0.07,0.04,0.03,knee,
-0.14,-0.08,1.93,-0.07,0.04,0.03,knee,
-0.1,-0.11,1.89,-0.07,0.04,0.03,knee,
-0.13,-0.1,1.94,-0.07,0.04,0.03,knee,
-0.12,-0.07,1.91,-0.07,0.04,0.02,knee,
-0.15,-0.08,1.86,-0.07,0.04,0.03,knee,
-0.12,-0.1,1.92,-0.07,0.04,0.03,knee,
-0.12,-0.07,1.91,-0.07,0.04,0.03,knee,
-0.13,-0.08,1.93,-0.07,0.04,0.03,knee,
-0.15,-0.08,1.89,-0.07,0.04,0.03,knee,
-0.11,-0.06,1.95,-0.07,0.04,0.03,knee,
-0.06,-0.1,1.37,-0.06,0.04,0.03,knee,
-0.14,-0.08,2.01,-0.07,0.03,0.02,knee,
-0.13,-0.06,1.93,-0.07,0.04,0.02,knee,
-0.14,-0.08,1.89,-0.07,0.04,0.02,knee,
-0.12,-0.06,1.93,-0.07,0.04,0.03,knee,
-0.12,-0.08,1.91,-0.07,0.03,0.03,knee,
-0.16,-0.06,1.88,-0.07,0.04,0.03,knee,
-0.13,-0.06,1.92,-0.07,0.04,0.02,knee,
-0.14,-0.08,1.93,-0.07,0.04,0.02,knee,
-0.15,-0.06,1.92,-0.07,0.04,0.03,knee,
-0.14,-0.08,1.91,-0.07,0.04,0.03,knee,
-0.3,-0.07,2.15,-0.07,0.04,0.03,knee,
-0.18,-0.03,1.97,-0.07,0.03,0.03,knee,
-0.14,-0.08,1.95,-0.07,0.04,0.03,knee,
-0.14,-0.04,1.89,-0.07,0.04,0.03,knee,
-0.13,-0.08,1.9,-0.07,0.04,0.03,knee,
-0.12,-0.06,1.91,-0.07,0.04,0.02,knee,
-0.1,-0.04,1.91,-0.07,0.04,0.03,knee,
-0.14,-0.07,1.93,-0.07,0.04,0.03,knee,
-0.13,-0.07,1.94,-0.07,0.04,0.02,knee,
-0.13,-0.05,1.95,-0.07,0.04,0.03,knee,
-0.11,-0.05,1.9,-0.07,0.04,0.03,knee,
-0.1,-0.07,1.89,-0.07,0.04,0.03,knee,
-0.13,-0.04,1.92,-0.07,0.04,0.03,knee,
-0.13,-0.07,1.94,-0.07,0.03,0.02,knee,
-0.15,-0.05,1.98,-0.07,0.04,0.02,knee,
-0.13,-0.03,1.91,-0.07,0.04,0.03,knee,
-0.12,-0.05,1.92,-0.07,0.03,0.03,knee,
-0.13,-0.08,1.94,-0.07,0.04,0.03,knee,
-0.12,-0.04,1.91,-0.07,0.03,0.02,knee,
-0.13,-0.06,1.91,-0.07,0.03,0.03,knee,
-0.14,-0.02,1.94,-0.07,0.04,0.02,knee,
-0.13,-0.07,1.92,-0.07,0.03,0.03,knee,
-0.28,0.43,-25.29,-0.07,0.04,0.03,knee,
-0.14,-0.05,1.9,-0.07,0.04,0.03,knee,
-0.16,-0.05,1.95,-0.07,0.04,0.02,knee,
-0.12,-0.02,1.91,-0.07,0.04,0.03,knee,
-0.14,-0.05,1.92,-0.07,0.04,0.03,knee,
-0.15,-0.05,1.92,-0.07,0.04,0.03,knee,
-0.13,-0.03,1.91,-0.07,0.03,0.03,knee,
-0.15,-0.06,1.92,-0.07,0.04,0.02,knee,
-0.16,-0.04,1.92,-0.07,0.04,0.03,knee,
-0.17,-0.06,1.92,-0.07,0.04,0.03,knee,
-0.13,-0.04,1.9,-0.07,0.04,0.03,knee,
-0.13,-0.04,1.91,-0.07,0.04,0.03,knee,
-0.14,-0.08,1.9,-0.07,0.03,0.02,knee,
-0.14,-0.05,1.93,-0.07,0.04,0.03,knee,
-0.14,-0.02,1.92,-0.07,0.04,0.03,knee,
-0.14,-0.03,1.87,-0.07,0.04,0.03,knee,
-0.15,-0.06,1.93,-0.07,0.04,0.02,knee,
-0.15,-0.05,1.93,-0.07,0.04,0.02,knee,
-0.16,-0.05,1.91,-0.07,0.04,0.02,knee,
-0.15,-0.02,1.93,-0.07,0.03,0.02,knee,
-0.15,-0.04,1.91,-0.07,0.04,0.03,knee,
-0.18,-0.06,1.92,-0.07,0.04,0.02,knee,
-0.14,-0.02,1.96,-0.07,0.04,0.03,knee,
-0.16,-0.07,1.94,-0.07,0.04,0.03,knee,
-0.14,-0.02,1.92,-0.07,0.04,0.03,knee,
-0.18,-0.04,1.93,-0.07,0.04,0.03,knee,
-0.15,-0.03,1.91,-0.07,0.04,0.03,knee,
-0.14,-0.02,1.96,-0.07,0.04,0.02,knee,
-0.12,-0.05,1.94,-0.07,0.04,0.02,knee,
-0.15,-0.03,1.9,-0.07,0.04,0.02,knee,
-0.15,-0.04,1.93,-0.07,0.04,0.02,knee,
-0.16,-0.04,1.91,-0.07,0.04,0.03,knee,
-0.12,-0.04,1.87,-0.07,0.03,0.02,knee,
-0.11,-0.03,1.94,-0.07,0.04,0.02,knee,
-0.16,-0.06,1.9,-0.07,0.03,0.03,knee,
-0.18,-0.05,1.91,-0.07,0.03,0.03,knee,
-0.18,-0.06,1.93,-0.07,0.04,0.03,knee,
-0.14,-0.05,1.93,-0.07,0.04,0.03,knee,
-0.14,-0.04,1.88,-0.07,0.03,0.03,knee,
-0.18,-0.02,1.92,-0.07,0.04,0.02,knee,
-0.16,-0.04,1.88,-0.07,0.04,0.03,knee,
-0.16,-0.05,1.91,-0.07,0.04,0.03,knee,
-0.17,-0.04,1.9,-0.07,0.04,0.02,knee,
-0.14,-0.05,1.95,-0.07,0.04,0.03,knee,
-0.13,-0.04,1.92,-0.07,0.04,0.02,knee,
-0.14,-0.04,1.93,-0.07,0.04,0.03,knee,
-0.15,-0.05,1.91,-0.07,0.03,0.03,knee,
-0.13,-0.02,1.92,-0.07,0.04,0.02,knee,
-0.14,-0.04,1.94,-0.07,0.03,0.03,knee,
-0.15,-0.02,1.91,-0.07,0.04,0.02,knee,
-0.17,-0.02,1.88,-0.07,0.04,0.02,knee,
-0.13,-0.02,1.96,-0.07,0.04,0.02,knee,
-0.16,-0.05,1.92,-0.07,0.04,0.03,knee,
-0.15,-0.04,1.92,-0.07,0.04,0.02,knee,
-0.17,-0.05,1.9,-0.07,0.04,0.03,knee,
-0.16,-0.03,1.88,-0.07,0.04,0.02,knee,
-0.16,-0.05,1.95,-0.07,0.04,0.02,knee,
-0.14,-0.04,1.93,-0.07,0.04,0.02,knee,
-0.17,-0.06,1.91,-0.07,0.04,0.02,knee,
-0.15,-0.04,1.91,-0.07,0.04,0.03,knee,
-0.11,-0.03,1.9,-0.07,0.04,0.02,knee,
-0.18,-0.07,1.93,-0.07,0.04,0.02,knee,
-0.17,-0.03,1.91,-0.07,0.03,0.02,knee,
-0.14,-0.04,1.89,-0.07,0.04,0.03,knee,
-0.16,-0.06,1.92,-0.07,0.04,0.02,knee,
-0.17,-0.01,1.87,-0.07,0.03,0.03,knee,
-0.15,-0.02,1.89,-0.07,0.04,0.03,knee,
-0.13,-0.06,1.91,-0.07,0.03,0.03,knee,
-0.17,-0.03,1.94,-0.07,0.04,0.03,knee,
-0.15,-0.02,1.91,-0.07,0.04,0.03,knee,
-0.16,0,1.89,-0.07,0.04,0.03,knee,
-0.16,-0.01,1.94,-0.07,0.04,0.02,knee,
-0.16,-0.03,1.93,-0.07,0.04,0.03,knee,
-0.14,-0.04,1.92,-0.07,0.03,0.03,knee,
-0.15,-0.04,1.93,-0.07,0.04,0.02,knee,
-0.15,-0.05,1.89,-0.07,0.03,0.03,knee,
-0.23,-0.02,2.27,-0.07,0.03,0.03,knee,
-0.07,0,1.95,-0.07,0.03,0.03,knee,
-0.16,-0.02,1.93,-0.07,0.04,0.03,knee,
-0.17,-0.05,1.91,-0.07,0.03,0.02,knee,
-0.16,-0.06,1.89,-0.06,0.04,0.03,knee,
-0.19,-0.04,2,-0.06,0.04,0.03,knee,
-0.14,-0.03,1.78,-0.07,0.04,0.03,knee,
-0.14,-0.04,1.89,-0.07,0.04,0.03,knee,
-0.15,-0.04,1.99,-0.07,0.03,0.03,knee,
-0.14,-0.03,1.91,-0.07,0.03,0.03,knee,
-0.14,-0.06,1.9,-0.07,0.03,0.03,knee,
-0.15,-0.03,1.93,-0.07,0.04,0.03,knee,
-0.15,-0.03,1.93,-0.07,0.04,0.03,knee,
-0.16,-0.03,1.94,-0.07,0.04,0.03,knee,
-0.16,-0.04,1.89,-0.07,0.03,0.03,knee,
-0.16,-0.05,1.87,-0.07,0.04,0.02,knee,
-0.15,-0.03,1.91,-0.07,0.04,0.03,knee,
-0.15,-0.04,1.94,-0.07,0.04,0.03,knee,
-0.14,-0.03,1.92,-0.07,0.03,0.03,knee,
-0.18,-0.01,1.92,-0.07,0.04,0.02,knee,
-0.13,-0.04,1.92,-0.07,0.04,0.03,knee,
-0.15,-0.03,1.91,-0.07,0.04,0.02,knee,
-0.14,-0.04,1.93,-0.07,0.04,0.03,knee,
-0.14,-0.01,1.9,-0.07,0.03,0.02,knee,
-0.15,-0.01,1.93,-0.06,0.04,0.03,knee,
-0.13,-0.05,1.89,-0.07,0.04,0.03,knee,
-0.15,-0.05,1.88,-0.07,0.04,0.03,knee,
-1.82,-0.36,1.37,-0.04,-0.01,0.24,knee,
2.45,-0.42,2.44,-0.14,0.09,0.41,knee,
3.03,0.08,2.51,-0.05,0.06,-0.37,knee,
-1.44,-0.32,1.87,-0.07,0.04,-0.21,knee,
-0.29,-0.43,2.16,-0.14,0.11,-0.23,knee,
0.13,-0.66,2.07,-0.19,0.36,-0.19,knee,
0.51,-0.63,2.56,-0.13,0.51,-0.19,knee,
1.2,-0.97,4.59,0.22,1.08,-0.48,knee,
-0.22,-0.25,6.88,0.99,0.96,-0.82,knee,
-1.15,-1.09,6.33,2.3,-0.72,-0.72,knee,
-1.04,-1.78,2.53,2.47,-1.71,0.01,knee,
-1.24,-0.27,2.4,2.15,-1.83,0.44,knee,
-0.57,0.51,1.92,2,-1.86,0.51,knee,
-0.42,1.14,2.21,1.86,-1.54,0.37,knee,
-0.33,0.96,1.96,1.84,-1.55,0.23,knee,
-0.28,0.41,0.01,1.45,-1.48,0.23,knee,
-0.11,0.89,-0.68,0.63,-1.36,0.37,knee,
-0.5,2.46,-1.53,-0.97,-0.75,0.44,knee,
-1.01,4.37,-1.78,-3.25,0.29,0.35,knee,
-1.5,3.91,-1.46,-4.72,0.53,0.01,knee,
-1.11,2.74,1.35,-5.64,1.48,-0.2,knee,
-0.59,1.07,4.16,-5.02,1.88,0.04,knee,
0.17,0.78,5.86,-3.68,1.51,0.17,knee,
0.12,1.5,6.57,-1.26,0.58,0,knee,
-0.38,1.17,5.72,1.12,-0.41,-0.4,knee,
0.25,1.07,3.84,2.28,-1.15,-0.66,knee,
-0.49,-0.2,2.17,3.68,-1.57,-0.9,knee,
1.16,-2.67,0.93,4.13,-2.34,-0.77,knee,
0.95,-2.8,0.25,3.94,-1.91,-0.45,knee,
1.13,-2.72,-0.17,3.57,-1.69,-0.26,knee,
1.67,-2.7,0.52,2.93,-1.49,-0.22,knee,
1.19,-3.2,-0.03,2.34,-1.23,-0.3,knee,
0.87,-3.71,-0.79,1.29,-0.89,-0.12,knee,
0.68,-2.88,-1.59,0.32,-0.68,0.11,knee,
0.63,-1.22,-2.08,-1.09,0.06,0.35,knee,
0.38,0.92,-1.15,-2.43,0.87,0.4,knee,
-0.24,1.95,-0.12,-3.04,1.48,0.25,knee,
-1,2.09,1.15,-3.48,1.87,0.08,knee,
-1.28,1.71,3.3,-3.28,1.95,0.08,knee,
-1.29,1.68,4.64,-2.54,1.73,0.12,knee,
-1.17,2.15,6.46,-0.8,1.22,0.15,knee,
-2.31,2.03,7.63,1.51,0.59,0.02,knee,
-1.13,0.75,7.27,2.79,-0.3,0.01,knee,
-1.82,0.1,5.88,3.97,-1.04,0.13,knee,
-2.08,-0.26,3.39,4.7,-1.96,0.16,knee,
-0.76,-1.28,-1.96,4.71,-2.63,0.19,knee,
0.57,-1.93,-3.78,3.5,-1.42,0.22,knee,
1.13,-2.52,-2.34,1.76,0.01,0.17,knee,
1.07,-1.56,-1.47,0.27,0.33,-0.01,knee,
0.82,-0.85,-2.34,-1.71,0.6,-0.39,knee,
0.3,-1.44,-2.21,-3.48,1.33,-0.61,knee,
0.03,-1.41,0.32,-4.1,1.88,-0.58,knee,
-0.1,-1.74,3.79,-3.73,2.21,-0.41,knee,
-0.49,-1.64,6.86,-2.28,1.69,-0.12,knee,
-1.22,-1.24,9.58,0.26,-0.08,0.07,knee,
-1.45,-0.63,8.87,2.17,-0.64,0.32,knee,
-1.56,0.08,5.88,4.06,-2.17,0.62,knee,
